  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 201706071053 170   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   48 1011.8 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071153 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   45 1011.7 29.86 1005.7  63  58  0.00 ***** ***** ***** **
727976 24217 201706071253 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   42 1011.4 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071353 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1010.7 29.83 1004.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071453 180   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   47 1010.7 29.83 1004.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071553 160   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1010.2 29.82 1004.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071653 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   47 1009.2 29.79 1003.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071753 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   67   44 1008.9 29.78 1003.0  67  57  0.00 ***** ***** ***** **
727976 24217 201706071853 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   49 1007.6 29.74 1001.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706071953 210   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   52 1006.9 29.72 1000.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201706072053 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   53 1006.0 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706072153 270   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   48 1005.5 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706072253 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   48 1005.4 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706072353 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1004.9 29.66  998.9  74  67  0.00 ***** ***** ***** **
727976 24217 201706080053 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   51 1004.5 29.65  998.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706080153 180  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 1004.1 29.64  998.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706080253 160  11 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   45 1004.3 29.64  998.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706080353 170  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   47 1004.5 29.65  998.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706080453 160   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 1005.1 29.66  998.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201706080553 170  11  16 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1005.7 29.68  999.6  72  62  0.00 ***** ***** ***** **
727976 24217 201706080653 180   8 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   48 1005.6 29.68  999.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706080753 180   9 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1005.8 29.69  999.9  74  57  0.00 ***** ***** ***** **
727976 24217 201706080759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  74  57 ***** *****  0.00 *****  0
727976 24217 201706080853 180   7 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   49 1005.6 29.68  999.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201706080953 170  10 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 1005.9 29.69  999.9 *** ***  0.00T***** ***** ***** **
727976 24217 201706081053 180   6 ***  85 *** * * *  8.0 ** ** ** ** 61 ** ** ** *   55   52 1005.2 29.67  999.3 *** ***  0.03 ***** ***** ***** **
727976 24217 201706081153 170   3 ***  90 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   54   53 1004.5 29.65  998.6  63  54  0.03  0.05  0.05 ***** **
727976 24217 201706081208 ***   0 ***  28 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   53 ****** 29.64  998.3 *** ***  0.01 ***** ***** ***** **
727976 24217 201706081253 ***   0 ***  26 *** * * *  8.0 ** ** ** ** 61 ** ** ** *   54   53 1003.7 29.62  997.6 *** ***  0.03 ***** ***** ***** **
727976 24217 201706081341 ***   0 ***  48 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   55   54 ****** 29.60  996.9 *** ***  0.01 ***** ***** ***** **
727976 24217 201706081353 ***   0 ***  46 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   55   54 1002.8 29.60  996.9 *** ***  0.02 ***** ***** ***** **
727976 24217 201706081435 ***   0 ***  17 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   55   55 ****** 29.60  996.9 *** ***  0.02 ***** ***** ***** **
727976 24217 201706081453 ***   0 ***  17 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   56   55 1003.0 29.60  996.9 *** ***  0.05 ***** *****  0.10 **
727976 24217 201706081553 170   5 ***  28 *** * * *  4.0 ** ** ** ** 61 10 ** ** *   56   56 1003.4 29.62  997.6 *** ***  0.05 ***** ***** ***** **
727976 24217 201706081653 170   3 ***  22 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   56   56 1003.6 29.62  997.6 *** ***  0.05 ***** ***** ***** **
727976 24217 201706081753 120   7 ***  22 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   62   58 1004.1 29.64  998.3  62  54  0.01  0.22 ***** ***** **
727976 24217 201706081853 160   8  23  27 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   63   57 1004.7 29.65  998.6 *** ***  0.00T***** ***** ***** **
727976 24217 201706081953 160  18  28  24 *** * * *  6.0 ** ** ** ** 61 ** ** ** *   60   55 1006.0 29.69  999.9 *** ***  0.00T***** ***** ***** **
727976 24217 201706082053 170  11  25  19 *** * * *  3.0 ** ** ** ** 61 10 ** ** *   58   56 1007.1 29.72 1000.9 *** ***  0.04 ***** *****  0.03 **
727976 24217 201706082151 160  10 ***  50 OVC * * *  5.0 ** ** ** ** 61 10 ** ** *   57   55 ****** 29.76 1002.3 *** *** ***** ***** ***** ***** **
727976 24217 201706082153 170  10 ***  50 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   57   55 1008.5 29.76 1002.3 *** ***  0.05 ***** ***** ***** **
727976 24217 201706082253 160  11 ***  30 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   57   55 1010.2 29.81 1004.0 *** ***  0.05 ***** ***** ***** **
727976 24217 201706082353 170   8 ***  40 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   57   55 1011.1 29.84 1005.0  63  56  0.01  0.15 ***** ***** **
727976 24217 201706090053 150   9 ***  26 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   56   53 1012.1 29.87 1006.0 *** ***  0.01 ***** ***** ***** **
727976 24217 201706090151 140  10 ***  50 OVC * * *  6.0 ** ** ** ** 61 10 ** ** *   55   52 ****** 29.89 1006.7 *** *** ***** ***** ***** ***** **
727976 24217 201706090153 120   9 ***  50 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   55   52 1012.7 29.89 1006.7 *** ***  0.03 ***** ***** ***** **
727976 24217 201706090253 130   7 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1013.3 29.90 1007.0 *** ***  0.01 ***** *****  0.05 **
727976 24217 201706090353 140   6 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 1013.4 29.91 1007.4 *** ***  0.00T***** ***** ***** **
727976 24217 201706090453 160   3 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   52 1013.7 29.91 1007.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706090553 180   6 ***  55 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   52 1013.8 29.92 1007.7  57  52  0.00T 0.05 ***** ***** **
727976 24217 201706090653 130   7 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1013.7 29.92 1007.7 *** ***  0.00T***** ***** ***** **
727976 24217 201706090753 120   7 ***  55 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   52   50 1014.0 29.92 1007.7  63  52  0.01 ***** ***** ***** **
727976 24217 201706090759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  63  52 ***** *****  0.48 *****  0
727976 24217 201706090853 110   5 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 1014.2 29.93 1008.0 *** ***  0.02 ***** *****  0.03 **
727976 24217 201706090953 ***   0 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1014.2 29.93 1008.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706091053 170   3 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 1013.9 29.92 1007.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706091105 140   5 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   50 ****** 29.91 1007.4 *** *** ***** ***** ***** ***** **
727976 24217 201706091153 ***   0 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   49 1013.5 29.91 1007.4  54  50  0.00  0.03  0.45 ***** **
727976 24217 201706091253 180   5 ***  41 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   51   49 1013.1 29.90 1007.0 *** ***  0.00T***** ***** ***** **
727976 24217 201706091353 ***   0 ***  60 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   52   50 1013.1 29.90 1007.0 *** ***  0.00T***** ***** ***** **
727976 24217 201706091453 120   5 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 1012.9 29.89 1006.7 *** ***  0.00 ***** *****  0.00T**
727976 24217 201706091553 140   5 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1012.9 29.89 1006.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706091653 150   7 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   49 1012.9 29.89 1006.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706091753 160  11  20 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   47 1012.6 29.88 1006.3  60  50  0.00T***** ***** ***** **
727976 24217 201706091853 180   7 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   47 1012.3 29.87 1006.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706091953 220   5 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1011.9 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706092053 990   6 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   45 1011.4 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706092153 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   45 1010.6 29.83 1004.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706092253 190   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   46 1010.0 29.81 1004.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706092353 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   44 1009.8 29.80 1003.6  65  57  0.00 ***** ***** ***** **
727976 24217 201706100053 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   45 1009.5 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706100153 180   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   45 1009.5 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706100253 990   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   46 1009.6 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706100353 ***   0 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1009.7 29.80 1003.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201706100453 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 1010.1 29.81 1004.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706100553 160   6 *** 722 SCT * * * 10.0 ** ** ** ** 61 ** ** ** *   54   49 1010.6 29.82 1004.3  64  51  0.00T 0.00T***** ***** **
727976 24217 201706100653 160   7 ***  55 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   57   46 1010.6 29.83 1004.7 *** ***  0.00T***** ***** ***** **
727976 24217 201706100753 150  11 ***  85 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   56   46 1010.7 29.83 1004.7  65  50  0.00T***** ***** ***** **
727976 24217 201706100759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  65  50 ***** *****  0.02 *****  0
727976 24217 201706100853 150   9 ***  90 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   55   46 1010.8 29.83 1004.7 *** ***  0.00T***** *****  0.00T**
727976 24217 201706100953 150   8 ***  90 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   47 1010.8 29.83 1004.7 *** ***  0.00T***** ***** ***** **
727976 24217 201706101053 150  10 *** 100 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   47 1010.6 29.83 1004.7 *** ***  0.00T***** ***** ***** **
727976 24217 201706101153 150   8 *** 100 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   47 1010.7 29.83 1004.7  57  53  0.00T 0.00T***** ***** **
727976 24217 201706101253 ***   0 ***  50 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   47 1011.0 29.84 1005.0 *** ***  0.00T***** ***** ***** **
727976 24217 201706101301 120   5 ***  21 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   47 ****** 29.84 1005.0 *** ***  0.00T***** ***** ***** **
727976 24217 201706101353 150   6 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1011.0 29.84 1005.0 *** ***  0.00T***** ***** ***** **
727976 24217 201706101453 160  10 ***  21 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 1011.1 29.84 1005.0 *** ***  0.00 ***** *****  0.00T**
727976 24217 201706101553 170  10 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1011.2 29.84 1005.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706101651 160  11 ***  65 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 29.85 1005.3 *** *** ***** ***** ***** ***** **
727976 24217 201706101653 180  11  20  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   49 1011.4 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706101753 160  14  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 1011.5 29.85 1005.3  58  52  0.00  0.00T***** ***** **
727976 24217 201706101853 180  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   47 1011.6 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706101953 160  10  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 1011.3 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706102053 160  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   48 1011.3 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706102153 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1011.4 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706102253 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   49 1011.4 29.85 1005.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706102353 150  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   50 1011.3 29.85 1005.3  64  57  0.00 ***** ***** ***** **
727976 24217 201706110053 170   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   49 1011.5 29.86 1005.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110153 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1011.9 29.87 1006.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110253 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1012.3 29.87 1006.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110353 180   6 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   49 1012.6 29.88 1006.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110453 160   6 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 1013.1 29.90 1007.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110553 150   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 1013.4 29.91 1007.4  64  57  0.00 ***** ***** ***** **
727976 24217 201706110653 170   5 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   50 1013.6 29.92 1007.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110753 170   7 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   49 1014.1 29.93 1008.0  64  52  0.00 ***** ***** ***** **
727976 24217 201706110759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  64  52 ***** *****  0.00T*****  0
727976 24217 201706110853 170   9 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1014.5 29.94 1008.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706110953 180   8 ***  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   49 1014.9 29.95 1008.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111053 160   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   49 1015.2 29.96 1009.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111153 180   5 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   49 1015.9 29.98 1009.7  58  51  0.00 ***** ***** ***** **
727976 24217 201706111253 170   3 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1016.4 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111353 160  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   51 1016.5 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111453 170  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 1017.1 30.02 1011.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111553 170   8 ***  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 1017.5 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111554 180   8 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 ****** 30.03 1011.4 *** *** ***** ***** ***** ***** **
727976 24217 201706111653 160  11  17  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   52 1017.7 30.04 1011.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111753 990   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1017.7 30.04 1011.7  60  52  0.00 ***** ***** ***** **
727976 24217 201706111853 990   5 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   52 1017.6 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706111953 270   7 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   52 1017.4 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706112053 170   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   54 1017.2 30.02 1011.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706112153 *** *** *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   51 1016.9 30.01 1010.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706112253 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   67   47 1016.5 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706112353 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   47 1016.1 29.99 1010.1  69  60  0.00 ***** ***** ***** **
727976 24217 201706120053 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   46 1015.7 29.98 1009.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120153 290   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   46 1015.4 29.97 1009.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120253 280   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   46 1015.6 29.97 1009.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120353 260   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1015.4 29.97 1009.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120453 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   49 1015.6 29.97 1009.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   51 1015.6 29.97 1009.4  70  55  0.00 ***** ***** ***** **
727976 24217 201706120653 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1015.2 29.96 1009.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120753 ***   0 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1015.2 29.96 1009.0  70  51  0.00 ***** ***** ***** **
727976 24217 201706120759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  70  51 ***** *****  0.00 *****  0
727976 24217 201706120853 ***   0 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 1015.1 29.96 1009.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706120953 ***   0 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   52 1014.9 29.95 1008.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121053 170   7 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   52 1014.8 29.95 1008.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121153 160   9 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1015.0 29.96 1009.0  57  53  0.00 ***** ***** ***** **
727976 24217 201706121253 170   7 ***  43 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 1015.2 29.96 1009.0 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121338 180   7 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 ****** 29.98 1009.7 *** *** ***** ***** ***** ***** **
727976 24217 201706121353 180   9 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1015.8 29.98 1009.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121355 180   8 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 ****** 29.98 1009.7 *** *** ***** ***** ***** ***** **
727976 24217 201706121453 170   8 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 1015.9 29.98 1009.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121551 170  10 ***  55 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   55   52 ****** 29.98 1009.7 *** *** ***** ***** ***** ***** **
727976 24217 201706121553 180   8 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 1016.0 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121653 170  10 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   51 1016.2 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121753 170  10 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   51 1016.0 29.98 1009.7  59  55  0.00 ***** ***** ***** **
727976 24217 201706121853 160  14 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1016.2 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706121953 160  15  25  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   51 1016.1 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706122053 170  13  20  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 1016.2 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706122153 170  10  20  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   51 1015.8 29.98 1009.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706122253 170  11  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   51 1016.0 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706122353 170  16  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   51 1016.0 29.99 1010.1  65  58  0.00 ***** ***** ***** **
727976 24217 201706130053 160  14  23 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 1016.1 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130153 150  16  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1016.2 29.99 1010.1 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130253 150  14  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   46 1016.5 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130353 160  13  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   45 1016.7 30.00 1010.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130453 150  16  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   45 1017.5 30.03 1011.4 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130553 170  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1017.8 30.04 1011.7  64  55  0.00 ***** ***** ***** **
727976 24217 201706130653 160   9 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1017.7 30.04 1011.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130753 160  10 ***  33 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1017.8 30.04 1011.7  65  53  0.00 ***** ***** ***** **
727976 24217 201706130759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  65  53 ***** *****  0.00 *****  0
727976 24217 201706130853 150  13 ***  39 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1018.0 30.04 1011.7 *** ***  0.00 ***** ***** ***** **
727976 24217 201706130953 160  11  17  37 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 1018.4 30.06 1012.4 *** ***  0.00 ***** ***** ***** **
